Start;End;Sleep Quality;Regularity;Mood;Heart rate (bpm);Steps;Alarm mode;Air Pressure (Pa);City;Movements per hour;Time in bed (seconds);Time asleep (seconds);Time before sleep (seconds);Window start;Window stop;Did snore;Snore time;Weather temperature (°F);Weather type;Notes
2022-04-25 20:59:07;2022-04-26 05:20:41;94%;94%;;0;12054;Normal;101.5;Steilacoom;66.4;30093.9;24476.4;1504.7;2022-04-26 05:00:00;2022-04-26 05:30:00;true;780.5;44.6;Partly cloudy;
2022-04-26 21:10:31;2022-04-27 05:13:18;89%;95%;;0;5392;Normal;101.7;Steilacoom;76.4;28967.4;24429.2;1931.2;2022-04-27 05:00:00;2022-04-27 05:30:00;true;461.7;40.6;Sunny;
2022-04-27 22:37:55;2022-04-28 05:25:36;75%;94%;;0;14137;Normal;101.6;Steilacoom;72.5;24461.1;19405.8;489.2;2022-04-28 05:00:00;2022-04-28 05:30:00;true;501.3;40.6;Partly cloudy;
2022-04-28 21:04:46;2022-04-29 05:10:14;90%;89%;;0;10773;Normal;101.6;Steilacoom;71.0;29128.2;23788.0;582.6;2022-04-29 05:00:00;2022-04-29 05:30:00;true;1751.4;42.8;Fair;
2022-05-01 21:00:03;2022-05-02 05:22:41;94%;98%;;0;13188;Normal;100.7;Steilacoom;65.3;30158.0;24830.1;1809.5;2022-05-02 05:00:00;2022-05-02 05:30:00;true;584.8;49.3;Cloudy;
2022-05-02 20:23:16;2022-05-03 05:18:13;99%;94%;;0;9551;Normal;101.5;Steilacoom;65.4;32096.6;28780.0;641.9;2022-05-03 05:00:00;2022-05-03 05:30:00;true;1862.6;48.9;Cloudy;
2022-05-03 21:17:57;2022-05-04 04:05:19;64%;88%;;0;0;Normal;102.1;Steilacoom;175.8;24441.5;19553.2;488.8;2022-05-04 05:00:00;2022-05-04 05:30:00;false;0.0;44.4;Partly cloudy;
2022-05-04 21:53:21;2022-05-05 05:04:33;79%;88%;;0;14274;Normal;100.9;Steilacoom;72.5;25872.0;22681.1;862.4;2022-05-05 05:00:00;2022-05-05 05:30:00;true;1410.6;49.6;Cloudy;
2022-05-05 20:58:05;2022-05-06 05:24:23;75%;86%;;0;1901;Normal;100.5;Steilacoom;205.2;30378.2;27137.8;607.6;2022-05-06 05:00:00;2022-05-06 05:30:00;true;852.4;46.0;Partly cloudy;
2022-05-08 21:37:35;2022-05-09 05:04:00;83%;92%;;0;13125;Normal;100.5;Steilacoom;63.7;26785.7;20803.5;535.7;2022-05-09 05:00:00;2022-05-09 05:30:00;true;1162.9;40.8;Fair;
2022-05-09 20:49:55;2022-05-10 05:20:47;94%;91%;;0;15475;Normal;101.3;Steilacoom;73.8;30652.5;27587.3;613.1;2022-05-10 05:00:00;2022-05-10 05:30:00;true;304.9;43.7;Sunny;
2022-05-10 21:23:10;2022-05-11 05:03:37;85%;92%;;0;7185;Normal;102.1;Steilacoom;69.1;27626.2;21272.2;552.5;2022-05-11 05:00:00;2022-05-11 05:30:00;true;796.1;43.3;Sunny;
2022-05-11 21:32:09;2022-05-12 05:24:28;89%;93%;;0;16623;Normal;101.9;Steilacoom;57.0;28339.0;23426.9;566.8;2022-05-12 05:00:00;2022-05-12 05:30:00;true;1139.5;45.9;Cloudy;
2022-05-12 21:33:26;2022-05-13 05:23:04;86%;96%;;0;8215;Normal;101.7;Steilacoom;71.4;28177.4;22166.2;1127.1;2022-05-13 05:00:00;2022-05-13 05:30:00;true;386.4;40.3;Sunny;
2022-05-15 19:45:57;2022-05-16 04:55:16;100%;81%;;0;5436;Normal;100.9;Steilacoom;69.4;32958.5;29333.1;1428.2;2022-05-16 05:00:00;2022-05-16 05:30:00;true;1111.5;54.3;Rain;
2022-05-16 20:57:51;2022-05-17 05:20:15;94%;87%;;0;16141;Normal;102.0;Steilacoom;57.9;30143.4;26727.2;2110.0;2022-05-17 05:00:00;2022-05-17 05:30:00;true;1301.2;45.9;Partly cloudy;
2022-05-17 21:01:38;2022-05-18 05:18:38;89%;93%;;0;6642;Normal;101.9;Steilacoom;85.8;29819.5;26738.2;596.4;2022-05-18 05:00:00;2022-05-18 05:30:00;true;1215.6;46.6;Cloudy;
2022-05-18 21:41:56;2022-05-19 05:23:04;84%;93%;;0;12196;Normal;101.8;Steilacoom;77.0;27667.8;21396.4;1475.6;2022-05-19 05:00:00;2022-05-19 05:30:00;true;823.7;44.6;Fair;
2022-05-19 21:33:23;2022-05-20 05:02:17;72%;96%;;0;7012;Normal;102.1;Steilacoom;154.4;26934.4;24330.7;538.7;2022-05-20 05:00:00;2022-05-20 05:30:00;true;484.9;44.1;Sunny;
2022-05-22 20:43:32;2022-05-23 05:30:45;94%;89%;;0;21708;Normal;101.8;Steilacoom;90.3;31633.6;25834.1;1476.2;2022-05-23 05:00:00;2022-05-23 05:30:00;true;973.9;54.7;Cloudy;
2022-05-23 21:33:36;2022-05-24 05:06:36;84%;90%;;0;19249;Normal;101.9;Steilacoom;67.8;27179.6;22015.4;1993.2;2022-05-24 05:00:00;2022-05-24 05:30:00;true;1086.5;48.7;Cloudy;
2022-05-24 21:48:49;2022-05-25 05:27:40;65%;92%;;0;6048;Normal;101.3;Steilacoom;218.1;27531.3;23034.6;550.6;2022-05-25 05:00:00;2022-05-25 05:30:00;true;335.6;52.2;Cloudy;
2022-05-25 20:26:12;2022-05-26 05:24:08;98%;91%;;0;16129;Normal;101.1;Steilacoom;78.0;32276.2;28725.8;645.5;2022-05-26 05:00:00;2022-05-26 05:30:00;true;833.1;51.8;Cloudy;
2022-05-26 21:00:06;2022-05-27 05:00:57;88%;92%;;0;3291;Normal;100.6;Steilacoom;73.6;28851.1;22119.2;577.0;2022-05-27 05:00:00;2022-05-27 05:30:00;true;822.7;55.8;Rain;
2022-05-30 20:55:48;2022-05-31 05:24:09;92%;0%;;0;23775;Normal;102.0;Steilacoom;82.5;30501.1;25925.9;610.0;2022-05-31 05:00:00;2022-05-31 05:30:00;true;326.5;50.5;Cloudy;
2022-05-31 21:42:29;2022-06-01 05:08:42;79%;91%;;0;12854;Normal;101.5;Steilacoom;92.0;26773.1;19901.3;892.4;2022-06-01 05:00:00;2022-06-01 05:30:00;true;400.9;54.5;Partly cloudy;
2022-06-01 21:12:09;2022-06-02 04:53:40;83%;93%;;0;14645;Normal;101.2;Steilacoom;88.1;27691.5;23722.3;553.8;2022-06-02 04:45:00;2022-06-02 05:15:00;true;135.7;55.4;Partly cloudy;
2022-06-05 19:54:02;2022-06-06 03:07:57;82%;0%;;0;11812;Normal;80.8;Carnelian Bay;53.0;26035.3;23171.4;1128.2;2022-06-06 03:00:00;2022-06-06 03:30:00;true;60.0;47.5;Partly cloudy;
2022-06-06 20:46:44;2022-06-07 05:06:43;93%;76%;;0;6481;Normal;101.8;Steilacoom;61.5;29999.3;25899.4;800.0;2022-06-07 05:00:00;2022-06-07 05:30:00;true;6037.2;54.5;Sunny;
2022-06-07 21:10:18;2022-06-08 05:00:42;87%;86%;;0;13701;Normal;101.0;Steilacoom;66.1;28224.0;21732.5;1505.3;2022-06-08 05:00:00;2022-06-08 05:30:00;true;1155.2;55.9;Cloudy;
2022-06-08 22:48:23;2022-06-09 05:20:09;69%;85%;;0;7414;Normal;101.2;Steilacoom;92.3;23506.4;20685.7;1332.0;2022-06-09 05:00:00;2022-06-09 05:30:00;true;3222.8;53.2;Cloudy;
2022-06-09 05:20:17;2022-06-09 05:49:20;6%;0%;;0;7414;Normal;101.2;Steilacoom;0.0;1743.6;0.0;0.0;2022-06-09 05:45:00;2022-06-09 05:45:00;true;180.0;32.0;No weather;
2022-06-09 20:47:51;2022-06-10 05:24:45;93%;87%;;0;10294;Normal;100.7;Steilacoom;84.7;31014.3;27396.0;620.3;2022-06-10 05:00:00;2022-06-10 05:30:00;true;4283.3;59.4;Cloudy;
2022-06-12 21:05:57;2022-06-13 05:20:26;90%;97%;;0;11977;Normal;100.8;Steilacoom;71.8;29668.1;26701.3;593.4;2022-06-13 05:00:00;2022-06-13 05:30:00;true;1449.3;49.8;Partly cloudy;
2022-06-13 21:18:05;2022-06-14 04:34:26;77%;92%;;0;14619;Normal;101.8;Steilacoom;90.8;26180.4;20420.7;523.6;2022-06-14 05:00:00;2022-06-14 05:30:00;true;1227.9;50.0;Partly cloudy;
2022-06-14 20:57:13;2022-06-15 05:06:35;84%;92%;;0;6385;Normal;101.9;Steilacoom;110.9;29362.3;25055.8;4306.5;2022-06-15 05:00:00;2022-06-15 05:30:00;true;558.5;50.4;Fair;
2022-06-15 21:30:33;2022-06-16 05:25:10;86%;92%;;0;12488;Normal;101.0;Steilacoom;79.4;28477.3;24680.3;569.5;2022-06-16 05:00:00;2022-06-16 05:30:00;true;1597.7;52.3;Cloudy;
2022-06-16 21:11:52;2022-06-17 05:24:46;91%;94%;;0;6032;Normal;100.9;Steilacoom;65.7;29573.9;23757.7;591.5;2022-06-17 05:00:00;2022-06-17 05:30:00;true;1096.6;53.2;Cloudy;
2022-06-19 20:58:04;2022-06-20 05:23:43;72%;98%;;0;14429;Normal;102.0;Steilacoom;206.4;30338.5;25888.9;606.8;2022-06-20 05:00:00;2022-06-20 05:30:00;true;1363.3;53.6;Partly cloudy;
2022-06-20 05:23:54;2022-06-20 05:42:36;4%;0%;;0;14429;Normal;102.2;Steilacoom;0.0;1122.0;0.0;0.0;2022-06-20 05:45:00;2022-06-20 05:45:00;true;180.0;48.4;Cloudy;
2022-06-20 21:06:12;2022-06-21 05:09:34;89%;97%;;0;15006;Normal;102.3;Steilacoom;70.9;29001.9;22524.8;580.0;2022-06-21 05:00:00;2022-06-21 05:30:00;true;826.5;55.9;Cloudy;
2022-06-21 21:47:24;2022-06-22 05:01:43;86%;95%;;0;3747;Normal;101.9;Steilacoom;17.1;26059.4;21803.1;2084.8;2022-06-22 05:00:00;2022-06-22 05:30:00;true;120.0;58.8;Partly cloudy;
2022-06-22 21:13:53;2022-06-23 05:25:00;92%;94%;;0;14271;Normal;101.5;Steilacoom;57.1;29467.5;21511.3;1473.4;2022-06-23 05:00:00;2022-06-23 05:30:00;true;780.0;53.6;Partly cloudy;
2022-06-23 21:20:28;2022-06-24 05:23:47;80%;95%;;0;11466;Normal;101.7;Steilacoom;127.6;28998.5;24262.1;580.0;2022-06-24 05:00:00;2022-06-24 05:30:00;true;2538.4;53.8;Fair;
2022-06-26 21:04:33;2022-06-27 04:36:41;85%;91%;;0;14259;Normal;101.0;Steilacoom;54.2;27127.3;22606.0;542.5;2022-06-27 05:00:00;2022-06-27 05:30:00;true;149.1;65.3;Sunny;
2022-06-27 21:40:51;2022-06-28 05:11:11;85%;90%;;0;16108;Normal;101.1;Steilacoom;50.2;27020.7;19454.9;540.4;2022-06-28 05:00:00;2022-06-28 05:30:00;true;780.0;57.4;Sunny;
2022-06-28 21:03:19;2022-06-29 05:02:21;87%;92%;;0;2429;Normal;101.7;Steilacoom;72.1;28742.2;24526.7;574.8;2022-06-29 05:00:00;2022-06-29 05:30:00;true;896.8;58.3;Rain;
2022-06-29 21:43:16;2022-06-30 05:22:34;78%;92%;;0;13360;Normal;101.8;Steilacoom;112.6;27557.7;20943.8;551.2;2022-06-30 05:00:00;2022-06-30 05:30:00;true;582.4;56.5;Partly cloudy;
2022-06-30 21:15:53;2022-07-01 05:17:09;86%;94%;;0;5762;Normal;101.4;Steilacoom;86.2;28876.0;24929.6;2791.3;2022-07-01 05:00:00;2022-07-01 05:30:00;true;1136.0;58.5;Sunny;
2022-07-03 21:19:30;2022-07-04 05:50:10;88%;95%;;0;15509;Normal;101.1;Steilacoom;101.9;30640.5;25227.3;2144.8;2022-07-04 07:00:00;2022-07-04 07:30:00;true;1320.0;52.9;Partly cloudy;
2022-07-04 23:11:18;2022-07-05 05:07:46;66%;79%;;0;21505;Normal;101.2;Steilacoom;63.2;21388.0;17039.1;427.8;2022-07-05 05:00:00;2022-07-05 05:30:00;true;840.0;54.5;Sunny;
2022-07-05 05:07:54;2022-07-05 06:00:34;11%;0%;;0;21505;Normal;101.2;Steilacoom;0.0;3160.4;0.0;0.0;2022-07-05 06:00:00;2022-07-05 06:30:00;true;60.0;53.6;Partly cloudy;
2022-07-05 21:29:42;2022-07-06 05:19:58;62%;81%;;0;1461;Normal;101.0;Steilacoom;238.9;28216.2;25394.5;564.3;2022-07-06 05:00:00;2022-07-06 05:30:00;true;600.0;60.4;Cloudy;
2022-07-06 20:24:24;2022-07-07 05:20:09;100%;85%;;0;9260;Normal;101.1;Steilacoom;55.8;32144.6;26787.1;3857.3;2022-07-07 05:00:00;2022-07-07 05:30:00;true;192.3;61.2;Partly cloudy;
2022-07-07 21:07:24;2022-07-08 05:24:58;91%;89%;;63;8821;Normal;101.5;Steilacoom;70.7;29854.2;24779.0;1890.8;2022-07-08 05:00:00;2022-07-08 05:30:00;true;121.3;60.3;Cloudy;
2022-07-10 20:57:25;2022-07-11 05:30:11;87%;98%;;0;17510;Normal;102.3;Steilacoom;116.4;30766.2;26561.4;615.3;2022-07-11 05:00:00;2022-07-11 05:30:00;true;660.0;63.1;Sunny;
2022-07-11 22:38:36;2022-07-12 05:19:37;69%;84%;;0;12199;Normal;101.2;Steilacoom;108.3;24061.3;19730.3;2726.9;2022-07-12 05:00:00;2022-07-12 05:30:00;true;160.6;62.4;Partly cloudy;
2022-07-12 22:50:22;2022-07-13 05:06:36;66%;91%;;0;9447;Normal;101.1;Steilacoom;97.0;22574.8;16931.1;451.5;2022-07-13 05:00:00;2022-07-13 05:30:00;true;420.0;57.9;Cloudy;
2022-07-13 21:47:09;2022-07-14 05:27:55;88%;90%;;0;14181;Normal;101.4;Steilacoom;44.5;27645.9;19997.2;1474.4;2022-07-14 05:00:00;2022-07-14 05:30:00;true;0.0;60.4;Sunny;
2022-07-14 21:41:15;2022-07-15 05:15:55;85%;94%;;0;6111;Normal;101.2;Steilacoom;59.6;27280.0;22551.5;1182.1;2022-07-15 05:00:00;2022-07-15 05:30:00;true;161.0;58.1;Sunny;
2022-07-17 21:16:09;2022-07-18 05:09:21;89%;96%;;0;13612;Normal;101.3;Steilacoom;55.9;28391.8;23754.5;2460.6;2022-07-18 05:00:00;2022-07-18 05:30:00;true;540.0;57.0;Sunny;
2022-07-18 21:18:59;2022-07-19 05:21:51;90%;98%;;0;14644;Normal;101.6;Steilacoom;59.4;28972.2;23660.7;2800.6;2022-07-19 05:00:00;2022-07-19 05:30:00;true;607.4;60.4;Sunny;
2022-07-19 21:55:52;2022-07-20 05:20:50;82%;96%;;0;6513;Normal;101.3;Steilacoom;67.1;26697.4;21713.9;533.9;2022-07-20 05:00:00;2022-07-20 05:30:00;true;182.7;62.6;Sunny;
2022-07-20 21:14:59;2022-07-21 05:26:26;98%;95%;;0;11526;Normal;101.3;Steilacoom;16.0;29487.4;27619.9;1867.5;2022-07-21 05:00:00;2022-07-21 05:30:00;true;63.4;62.6;Partly cloudy;
2022-07-21 20:58:11;2022-07-21 21:14:02;3%;51%;;0;9149;Normal;101.2;Steilacoom;0.0;950.8;0.0;0.0;2022-07-22 05:00:00;2022-07-22 05:30:00;true;0.0;32.0;No weather;
2022-07-21 21:14:16;2022-07-22 02:52:33;68%;89%;;0;9149;Normal;101.2;Steilacoom;10.4;20296.8;15696.2;744.2;2022-07-22 02:45:00;2022-07-22 03:15:00;true;60.0;58.3;Fair;
2022-07-23 20:54:38;2022-07-24 05:34:04;85%;77%;;0;10911;Normal;101.3;Newport;127.4;31166.2;28257.4;623.3;2022-07-24 05:30:00;2022-07-24 06:00:00;true;940.4;55.0;Sunny;
2022-07-24 20:54:54;2022-07-25 04:50:23;96%;84%;;52;12191;Normal;101.3;Steilacoom;4.8;28529.4;25676.5;570.6;2022-07-25 04:30:00;2022-07-25 05:00:00;true;180.0;66.2;Fair;
2022-07-25 20:34:24;2022-07-26 04:41:08;98%;95%;;0;10791;Normal;100.7;Steilacoom;3.0;29203.6;25407.2;3796.5;2022-07-26 04:30:00;2022-07-26 05:00:00;true;0.0;69.4;Sunny;
2022-07-26 21:18:05;2022-07-27 04:43:05;88%;94%;;0;3273;Normal;100.8;Steilacoom;17.5;26699.4;22605.5;4093.9;2022-07-27 04:30:00;2022-07-27 05:00:00;true;0.0;67.6;Sunny;
2022-07-27 21:24:46;2022-07-28 04:51:46;90%;96%;;0;11630;Normal;101.1;Steilacoom;5.6;26820.4;26284.0;536.4;2022-07-28 04:30:00;2022-07-28 05:00:00;true;0.0;68.5;Sunny;
2022-07-28 21:45:36;2022-07-29 04:48:17;85%;96%;;0;4912;Normal;100.9;Steilacoom;5.7;25361.1;19950.7;1606.2;2022-07-29 04:30:00;2022-07-29 05:00:00;true;0.0;71.2;Sunny;
2022-07-31 21:11:13;2022-08-01 04:27:08;88%;92%;;0;14605;Normal;100.8;Steilacoom;2.1;26154.9;22318.8;3836.0;2022-08-01 04:30:00;2022-08-01 05:00:00;true;60.0;66.6;Sunny;
2022-08-01 21:35:30;2022-08-02 04:40:54;78%;95%;;0;18822;Normal;101.1;Steilacoom;61.3;25524.7;22206.4;765.7;2022-08-02 04:30:00;2022-08-02 05:00:00;true;540.0;60.1;Partly cloudy;
2022-08-02 20:38:05;2022-08-03 04:46:10;88%;93%;;0;5878;Normal;101.2;Steilacoom;72.0;29284.5;25575.1;585.7;2022-08-03 04:30:00;2022-08-03 05:00:00;true;900.0;60.6;Sunny;
2022-08-03 20:36:03;2022-08-04 04:37:59;90%;95%;;0;11669;Normal;101.0;Steilacoom;46.5;28916.6;22747.7;578.3;2022-08-04 04:30:00;2022-08-04 05:00:00;true;1026.2;60.1;Fair;
2022-08-04 21:00:54;2022-08-05 04:50:37;86%;95%;;0;3360;Normal;101.4;Steilacoom;59.1;28183.1;24425.3;1221.3;2022-08-05 04:30:00;2022-08-05 05:00:00;true;540.0;59.4;Fair;
2022-08-05 19:55:40;2022-08-06 02:50:07;79%;89%;;0;16053;Normal;101.2;Steilacoom;34.4;24866.8;17572.5;3812.9;2022-08-06 02:45:00;2022-08-06 03:15:00;true;60.0;64.2;Sunny;
2022-08-08 20:11:10;2022-08-09 05:15:45;84%;78%;;0;12553;Normal;93.8;Whistler;150.0;32674.2;27882.0;653.5;2022-08-09 05:00:00;2022-08-09 05:30:00;true;66.2;64.0;Sunny;
2022-08-09 19:51:21;2022-08-10 05:16:55;77%;97%;;0;15659;Normal;93.7;Whistler;193.4;33934.1;29635.8;678.7;2022-08-10 05:00:00;2022-08-10 05:30:00;true;98.4;67.6;Sunny;
2022-08-10 21:05:55;2022-08-11 04:44:26;71%;91%;;0;6076;Normal;94.2;Whistler;153.0;27511.2;22467.5;550.2;2022-08-11 04:45:00;2022-08-11 05:15:00;true;1097.7;61.5;Rain;
2022-08-11 19:22:43;2022-08-12 02:15:56;66%;82%;;0;8746;Normal;94.0;Whistler;136.9;24793.4;19834.7;2066.1;2022-08-12 02:00:00;2022-08-12 02:30:00;true;901.1;61.0;Sunny;
2022-08-14 21:06:17;2022-08-15 04:49:09;85%;64%;;0;12634;Normal;101.5;Steilacoom;56.0;27772.5;24069.5;1203.5;2022-08-15 04:30:00;2022-08-15 05:00:00;true;71.7;63.3;Sunny;
2022-08-15 20:51:37;2022-08-16 04:51:53;83%;98%;;0;13278;Normal;101.3;Steilacoom;96.3;28816.5;24398.0;3842.2;2022-08-16 04:30:00;2022-08-16 05:00:00;true;72.1;63.9;Sunny;
2022-08-16 21:31:20;2022-08-17 04:34:34;77%;95%;;0;7645;Normal;101.2;Steilacoom;65.8;25394.0;22092.7;507.9;2022-08-17 04:30:00;2022-08-17 05:00:00;true;600.0;65.1;Sunny;
2022-08-17 20:43:46;2022-08-18 04:43:18;85%;94%;;0;11165;Normal;100.9;Steilacoom;79.7;28771.8;25798.7;575.4;2022-08-18 04:30:00;2022-08-18 05:00:00;true;480.0;71.2;Partly cloudy;
2022-08-18 20:56:06;2022-08-19 05:01:56;95%;93%;;0;4635;Normal;100.8;Steilacoom;18.7;29149.4;26234.5;583.0;2022-08-19 04:30:00;2022-08-19 05:00:00;true;60.0;75.9;Cloudy;
2022-08-21 20:44:06;2022-08-22 04:52:42;84%;97%;;0;13021;Normal;101.2;Steilacoom;96.2;29315.8;26091.1;586.3;2022-08-22 04:30:00;2022-08-22 05:00:00;true;600.0;68.7;Cloudy;
2022-08-22 21:04:06;2022-08-23 04:51:01;79%;97%;;59;15457;Normal;101.5;Steilacoom;104.7;28014.9;25773.7;560.3;2022-08-23 04:30:00;2022-08-23 05:00:00;true;120.0;63.9;Sunny;
2022-08-23 20:26:16;2022-08-24 04:51:23;100%;96%;;0;6839;Normal;101.1;Steilacoom;1.6;30307.1;28488.7;1818.4;2022-08-24 04:30:00;2022-08-24 05:00:00;true;60.0;66.9;Partly cloudy;
2022-08-24 20:55:45;2022-08-25 04:32:54;92%;95%;;0;13374;Normal;100.8;Steilacoom;3.2;27428.7;22765.8;548.6;2022-08-25 04:30:00;2022-08-25 05:00:00;true;0.0;69.3;Sunny;
2022-08-25 20:54:57;2022-08-26 04:34:27;86%;96%;;0;5418;Normal;101.2;Steilacoom;44.0;27569.1;21687.7;4043.5;2022-08-26 04:30:00;2022-08-26 05:00:00;true;300.0;63.5;Sunny;
2022-08-26 20:28:37;2022-08-27 02:51:42;70%;92%;;0;19136;Normal;101.1;Steilacoom;61.9;22984.3;19919.7;842.8;2022-08-27 02:45:00;2022-08-27 03:15:00;true;91.7;62.1;Partly cloudy;
2022-08-28 20:14:26;2022-08-29 04:53:03;75%;82%;;0;22177;Normal;93.9;Whistler;180.8;31117.1;28835.2;622.3;2022-08-29 04:30:00;2022-08-29 05:00:00;true;780.0;54.5;Partly cloudy;
2022-08-29 20:43:30;2022-08-30 04:45:52;74%;88%;;0;12794;Normal;94.1;Whistler;153.8;28942.6;23443.5;578.9;2022-08-30 04:30:00;2022-08-30 05:00:00;true;960.0;61.0;Sunny;
2022-08-30 20:33:27;2022-08-31 04:38:46;78%;96%;;0;5592;Normal;93.9;Whistler;134.1;29118.3;23197.6;582.4;2022-08-31 04:30:00;2022-08-31 05:00:00;true;184.0;63.1;Sunny;
2022-08-31 20:06:30;2022-09-01 01:49:36;58%;88%;;0;7096;Normal;93.7;Whistler;105.7;20586.1;14273.0;411.7;2022-09-01 01:45:00;2022-09-01 02:15:00;true;600.0;63.5;Sunny;
2022-09-01 19:50:20;2022-09-02 04:32:19;90%;82%;;45;3871;Normal;100.9;Steilacoom;92.4;31319.2;25368.5;626.4;2022-09-02 04:30:00;2022-09-02 05:00:00;true;90.3;66.4;Sunny;
2022-09-05 20:06:25;2022-09-06 04:23:05;93%;0%;;0;10457;Normal;101.6;Steilacoom;44.1;29800.2;26224.1;596.0;2022-09-06 04:30:00;2022-09-06 05:00:00;true;95.3;60.1;Sunny;
2022-09-06 21:23:08;2022-09-07 04:52:55;84%;85%;;0;16151;Normal;101.2;Steilacoom;47.5;26986.4;22488.6;1799.1;2022-09-07 04:30:00;2022-09-07 05:00:00;true;469.5;59.2;Sunny;
2022-09-07 21:10:03;2022-09-08 04:56:20;87%;91%;;0;9022;Normal;101.8;Steilacoom;50.7;27976.5;23966.6;932.6;2022-09-08 04:30:00;2022-09-08 05:00:00;true;62.6;58.8;Sunny;
2022-09-08 20:55:43;2022-09-09 03:40:00;77%;90%;;0;4073;Normal;101.6;Steilacoom;34.5;24256.7;19890.5;485.1;2022-09-09 04:30:00;2022-09-09 05:00:00;true;480.0;60.1;Sunny;
2022-09-11 19:53:42;2022-09-12 04:32:12;92%;84%;;0;9811;Normal;101.4;Steilacoom;79.0;31110.4;26547.6;4562.9;2022-09-12 04:30:00;2022-09-12 05:00:00;true;773.8;62.6;Cloudy;
2022-09-12 22:10:25;2022-09-13 04:51:55;67%;78%;;0;22233;Normal;101.0;Steilacoom;113.1;24089.9;17505.4;1204.5;2022-09-13 04:30:00;2022-09-13 05:00:00;true;232.9;60.4;Cloudy;
2022-09-13 21:35:21;2022-09-14 04:57:06;78%;86%;;0;7076;Normal;100.8;Steilacoom;77.8;26505.5;22618.0;1236.9;2022-09-14 04:30:00;2022-09-14 05:00:00;true;663.9;59.0;Fair;
2022-09-14 20:43:32;2022-09-15 04:57:29;85%;88%;;0;0;Normal;101.1;Steilacoom;93.7;29636.9;24499.8;2667.3;2022-09-15 04:30:00;2022-09-15 05:00:00;false;0.0;32.0;No weather;
2022-09-18 19:37:17;2022-09-19 05:01:24;100%;0%;;0;19;Normal;100.4;Steilacoom;29.8;33846.7;27979.9;1466.7;2022-09-19 04:30:00;2022-09-19 05:00:00;true;76.9;59.7;Sunny;
2022-09-19 05:04:28;2022-09-19 06:03:41;12%;0%;;0;19;Normal;100.6;Steilacoom;0.0;3552.2;0.0;0.0;2022-09-19 06:00:00;2022-09-19 06:30:00;true;0.0;53.1;Sunny;
2022-09-19 06:04:01;2022-09-19 06:32:24;6%;-26%;;0;0;Normal;100.6;Steilacoom;0.0;1703.0;0.0;0.0;2022-09-19 06:30:00;2022-09-19 07:00:00;true;180.0;50.4;Sunny;
2022-09-20 18:55:38;2022-09-21 04:33:40;85%;-25%;;55;1473;Normal;101.0;Steilacoom;142.7;34681.9;31791.7;693.6;2022-09-21 04:30:00;2022-09-21 05:00:00;true;360.0;63.5;Sunny;
2022-09-21 19:37:26;2022-09-22 04:53:35;99%;14%;;0;12090;Normal;100.9;Steilacoom;56.4;33369.2;27473.9;778.6;2022-09-22 04:30:00;2022-09-22 05:00:00;true;207.1;60.6;Partly cloudy;
2022-09-22 20:01:30;2022-09-23 05:01:30;90%;54%;;0;7324;Normal;101.6;Steilacoom;109.4;32399.9;26567.9;648.0;2022-09-23 04:30:00;2022-09-23 05:00:00;true;182.5;56.8;Sunny;
2022-09-25 19:32:22;2022-09-26 04:49:17;100%;94%;;0;10232;Normal;101.4;Steilacoom;53.6;33414.8;27845.7;4121.2;2022-09-26 04:30:00;2022-09-26 05:00:00;true;960.0;61.3;Sunny;
2022-09-26 19:54:07;2022-09-27 04:53:19;100%;96%;;0;13442;Normal;100.9;Steilacoom;51.2;32351.5;27822.3;647.0;2022-09-27 04:30:00;2022-09-27 05:00:00;true;81.5;63.9;Sunny;
2022-09-27 20:50:50;2022-09-28 04:56:15;88%;94%;;0;4721;Normal;101.0;Steilacoom;63.3;29124.8;25338.6;582.5;2022-09-28 04:30:00;2022-09-28 05:00:00;true;540.0;56.1;Partly cloudy;
2022-09-28 20:05:37;2022-09-29 04:54:18;96%;94%;;0;14089;Normal;101.3;Steilacoom;63.4;31720.7;26011.0;1163.1;2022-09-29 04:30:00;2022-09-29 05:00:00;true;660.0;59.2;Cloudy;
2022-10-02 19:34:13;2022-10-03 04:52:34;98%;0%;;0;7577;Normal;101.1;Steilacoom;62.7;33500.5;28922.1;670.0;2022-10-03 04:30:00;2022-10-03 05:00:00;true;78.4;60.3;Sunny;
2022-10-03 20:24:36;2022-10-04 04:57:20;91%;92%;;0;15190;Normal;101.3;Steilacoom;77.6;30763.5;27071.9;1230.5;2022-10-04 04:30:00;2022-10-04 05:00:00;true;512.8;58.1;Sunny;
2022-10-04 21:29:18;2022-10-05 04:55:47;84%;92%;;0;9688;Normal;101.6;Steilacoom;40.9;26788.8;21073.9;2589.6;2022-10-05 04:30:00;2022-10-05 05:00:00;true;600.0;55.0;Fair;
2022-10-05 20:45:55;2022-10-06 04:33:52;88%;91%;;0;14401;Normal;101.8;Steilacoom;40.0;28077.4;23678.6;1591.1;2022-10-06 04:30:00;2022-10-06 05:00:00;true;420.0;56.1;Fair;
2022-10-06 19:39:14;2022-10-07 04:06:54;92%;90%;;0;6654;Normal;101.6;Steilacoom;64.4;30460.6;25688.4;609.2;2022-10-07 04:30:00;2022-10-07 05:00:00;true;300.0;58.8;Partly cloudy;
